rgb,cmyk,url,dark,ral,nameDE,nameEN,range
7B8CB9,33 24 0 27,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-60-25/8432,1,270 60 25,Ritterspornblau,Delphinium blue,Blautöne
778BC2,38 28 0 23,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-60-30/8433,1,270 60 30,Lidschattenblau,Eyeshadow blue,Blautöne
6F88C8,44 32 0 21,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-60-35/8434,1,270 60 35,Argusfalterblau,Butterfly blue,Blautöne
A3A9BC,13 10 0 26,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-70-10/8435,1,270 70 10,Federbleu,Feather soft blue,Blautöne
9FA8C4,18 14 0 23,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-70-15/8436,1,270 70 15,Satinbleu,Satin soft blue,Blautöne
9CA8CE,24 18 0 19,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-70-20/8437,1,270 70 20,Engelblau,Angel blue,Blautöne
94A4D3,29 22 0 17,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-70-25/8438,1,270 70 25,Knabenblau,Boy blue,Blautöne
BFC4D7,11 8 0 15,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-80-10/8439,1,270 80 10,Perlhellbleu,Light pearl soft blue,Blautöne
B9C1DE,16 13 0 12,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-80-15/8440,1,270 80 15,Retinableu,Retina soft blue,Blautöne
CED0D7,4 3 0 15,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-85-05/8441,1,270 85 05,Engelshaarsilber,Angel hair silver,Blautöne
CACFE3,11 8 0 10,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-85-10/8442,1,270 85 10,Perlmuttsilber,Mother-of-pearl silver,Blautöne
C5CEE9,15 11 0 8,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-85-15/8443,1,270 85 15,Muranobleu,Murano soft blue,Blautöne
DEE0E8,4 3 0 9,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-270-90-05/8444,1,270 90 05,Bleichweiß,Bleached white,Blautöne
33343A,12 10 0 77,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-20-05/8445,0,280 20 05,Granitschwarz,Granite black,Blautöne
303241,26 23 0 74,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-20-10/8446,0,280 20 10,Diamantschwarz,Diamond black,Blautöne
2D3146,35 30 0 72,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-20-15/8447,0,280 20 15,Krähenschwarz,Crow black,Blautöne
282F4B,46 37 0 70,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-20-20/8448,0,280 20 20,Manganschwarz,Manganese black,Blautöne
252F53,55 43 0 67,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-20-25/8449,0,280 20 25,Elitenblau,Elite blue,Blautöne
202D59,64 49 0 65,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-20-30/8450,0,280 20 30,Ambassadorblau,Ambassador blue,Blautöne
44464D,11 9 0 69,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-30-05/8451,0,280 30 05,Smokingnachtblau,Smoking night blue,Blautöne
444756,20 17 0 66,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-30-10/8452,0,280 30 10,Meteoritschwarzblau,Meteorite black blue,Blautöne
42455E,29 26 0 63,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-30-15/8453,0,280 30 15,Kohlesteinblau,Anthracite blue,Blautöne
3F4565,37 31 0 60,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-30-20/8454,0,280 30 20,Granatsteinblau,Garnet stone blue,Blautöne
3B436B,44 37 0 58,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-30-25/8455,0,280 30 25,Wasserstoffblau,Hydrogen blue,Blautöne
344171,53 42 0 55,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-30-30/8456,0,280 30 30,Tiefblau,Deep blue,Blautöne
324077,57 46 0 53,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-30-35/8457,0,280 30 35,Theaterblau,Theatre blue,Blautöne
2C407E,65 49 0 50,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-30-40/8458,0,280 30 40,Plakatblau,Poster blue,Blautöne
5B5D64,8 6 0 60,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-40-05/8459,0,280 40 05,Galeriegrau,Gallery grey,Blautöne
595B6C,17 15 0 57,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-40-10/8460,0,280 40 10,Wildlederindigo,Suede indigo,Blautöne
565A73,25 21 0 54,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-40-15/8461,0,280 40 15,Dunkellavendel,Dark lavender,Blautöne
54597C,32 28 0 51,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-40-20/8462,0,280 40 20,Sternenhimmelblau,Starry sky blue,Blautöne
525984,37 32 0 48,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-40-25/8463,0,280 40 25,Indigomarineblau,Indigo navy blue,Blautöne
4E578A,43 36 0 45,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-40-30/8464,0,280 40 30,Abendblau,Evening blue,Blautöne
495691,49 40 0 43,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-40-35/8465,0,280 40 35,Portugalblau,Portuguese blue,Blautöne
425499,56 45 0 40,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-40-40/8466,0,280 40 40,Neptunblau,Neptune blue,Blautöne
3A52A0,63 48 0 37,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-40-45/8467,0,280 40 45,Hyazinthenblau,Hyacinth blue,Blautöne
72757E,9 7 0 50,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-50-05/8468,0,280 50 05,Nobelgrau,Noble grey,Blautöne
717485,15 12 0 47,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-50-10/8469,0,280 50 10,Eisblaugrau,Ice blue grey,Blautöne
6F728C,20 18 0 45,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-50-15/8470,0,280 50 15,Granitblau,Granite blue,Blautöne
6C7095,27 24 0 41,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-50-20/8471,0,280 50 20,Lavendellila,Lavender mauve,Blautöne
69709D,33 28 0 38,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-50-25/8472,0,280 50 25,Kostümblau,Costume blue,Blautöne
666EA4,37 32 0 35,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-50-30/8473,0,280 50 30,Helllila,Light mauve,Blautöne
626DAB,42 36 0 32,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-50-35/8474,0,280 50 35,Saphirschimmerblau,Sapphire shimmer blue,Blautöne
5E6DB6,48 40 0 28,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-50-40/8475,0,280 50 40,Divenviolett,Diva violet,Blautöne
8B8D96,7 5 0 41,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-60-05/8476,1,280 60 05,Tüllgrau,Tulle grey,Blautöne
898B9E,13 12 0 38,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-60-10/8477,1,280 60 10,Süßlavendel,Sweet lavender,Blautöne
888AA6,18 16 0 34,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-60-15/8478,1,280 60 15,Marmorblau,Marble blue,Blautöne
868AAF,23 21 0 31,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-60-20/8479,1,280 60 20,Nebelviolett,Misty violet,Blautöne
8288B7,28 25 0 28,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-60-25/8480,1,280 60 25,Opalviolett,Opal violet,Blautöne
8088BE,32 28 0 25,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-60-30/8481,1,280 60 30,Persischviolett,Persian violet,Blautöne
7C87C8,37 32 0 21,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-60-35/8482,1,280 60 35,Organzaviolett,Organza violet,Blautöne
A5A6B0,6 5 0 30,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-70-05/8483,1,280 70 05,Taupegrau,Taupe grey,Blautöne
A6A8BA,10 9 0 27,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-70-10/8484,1,280 70 10,Tüllviolett,Tulle violet,Blautöne
A3A6C2,15 14 0 23,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-70-15/8485,1,280 70 15,Sandglöckchenviola,Foxflower viola,Blautöne
A1A5CC,21 19 0 19,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-70-20/8486,1,280 70 20,Fliederduftbleu,Lilac scent soft blue,Blautöne
9EA4D3,25 22 0 17,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-70-25/8487,1,280 70 25,Asterblütenblau,Aster flower blue,Blautöne
C4C5CE,4 4 0 19,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-80-05/8488,1,280 80 05,Violaeisgrau,Viola ice grey,Blautöne
C1C2D5,9 8 0 16,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-80-10/8489,1,280 80 10,Hyazinthenweißbleu,Hyacinth white soft blue,Blautöne
BBBFDC,15 13 0 13,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-80-15/8490,1,280 80 15,Veilchenduftbleu,Violet scent soft blue,Blautöne
CFD1D8,4 3 0 15,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-85-05/8491,1,280 85 05,Kieselbleuweiß,Pebble soft blue white,Blautöne
CBD0E1,9 7 0 11,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-85-10/8492,1,280 85 10,Schmuckweiß,Jewellery white,Blautöne
DEE0E9,4 3 0 8,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-90-05/8493,1,280 90 05,Lilaweiß,Mauve white,Blautöne
E7E9F1,4 3 0 5,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-280-93-05/8494,1,280 93 05,Porzellanweiß,Porcelain white,Blautöne
2C2C3C,26 26 0 76,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-20-10/8495,0,290 20 10,Spinellsteinschwarz,Spinel stone black,Blautöne
2F2D42,28 31 0 74,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-20-15/8496,0,290 20 15,Schwarzviolett,Black violet,Blautöne
2F2F4C,38 38 0 70,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-20-20/8497,0,290 20 20,Tropennachtblau,Tropical night blue,Blautöne
2B2B51,46 46 0 68,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-20-25/8498,0,290 20 25,Indigoviolett,Indigo violet,Blautöne
252855,56 52 0 66,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-20-30/8499,0,290 20 30,Ultramarinviolett,Ultramarine violet,Blautöne
23275D,62 58 0 63,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-20-35/8500,0,290 20 35,Trollingerblau,Schiava blue,Blautöne
444253,18 20 0 67,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-30-10/8501,0,290 30 10,Flintsteinblau,Flintstone blue,Blautöne
44425A,24 26 0 64,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-30-15/8502,0,290 30 15,Spinellschwarz,Spinel black,Blautöne
413F60,32 34 0 62,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-30-20/8503,0,290 30 20,Kirchenblau,Church blue,Blautöne
403E68,38 40 0 59,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-30-25/8504,0,290 30 25,Finsternisblau,Gloomy blue,Blautöne
3E3D6F,44 45 0 56,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-30-30/8505,0,290 30 30,Lembergerblau,Lviv blue,Blautöne
3C3D77,49 48 0 53,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-30-35/8506,0,290 30 35,Britischlila,British mauve,Blautöne
383A7D,55 53 0 50,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-30-40/8507,0,290 30 40,Amtsviolett,Official violet,Blautöne
5B5A6B,14 15 0 58,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-40-10/8508,0,290 40 10,Sturmtaucherschwarz,Shearwater black,Blautöne
5B5872,20 22 0 55,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-40-15/8509,0,290 40 15,Achatviolett,Agate violet,Blautöne
59567B,27 30 0 51,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-40-20/8510,0,290 40 20,Tieflavendel,Deep lavender,Blautöne
575380,32 35 0 49,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-40-25/8511,0,290 40 25,Dämmerungslila,Dusk mauve,Blautöne
545187,37 40 0 47,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-40-30/8512,0,290 40 30,Reichviolett,Rich violet,Blautöne
524F8E,42 44 0 44,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-40-35/8513,0,290 40 35,Zwiebelschalenblau,Onion skin blue,Blautöne
504F97,47 47 0 40,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-40-40/8514,0,290 40 40,Schwertlilienblau,Iris blue,Blautöne
4C4E9E,51 50 0 38,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-40-45/8515,0,290 40 45,Veilchenblau,Violet blue,Blautöne
727184,13 14 0 48,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-50-10/8516,0,290 50 10,Aschlila,Ash mauve,Blautöne
716F89,17 18 0 46,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-50-15/8517,0,290 50 15,Sturmlila,Stormy mauve,Blautöne
706C92,23 26 0 42,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-50-20/8518,0,290 50 20,Seidenkrepplila,Silk crepe mauve,Blautöne
706B9A,27 30 0 39,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-50-25/8519,0,290 50 25,Hyazinthenlila,Hyacinth mauve,Blautöne
6E6AA1,31 34 0 36,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-50-30/8520,0,290 50 30,Bergblumenlila,Mountain flower mauve,Blautöne
6B68A9,36 38 0 33,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-50-35/8521,0,290 50 35,Chalcedonviolett,Chalcedony violet,Blautöne
6967B1,40 41 0 30,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-50-40/8522,0,290 50 40,Gladiolenblau,Gladiola blue,Blautöne
8B899E,12 13 0 38,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-60-10/8523,1,290 60 10,Lavendelblütengrau,Lavender blossom grey,Blautöne
8B88A5,15 17 0 35,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-60-15/8524,1,290 60 15,Grazilviolett,Delicate violet,Blautöne
8884AD,21 23 0 32,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-60-20/8525,1,290 60 20,Opernlila,Opera mauve,Blautöne
8985B6,24 26 0 28,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-60-25/8526,1,290 60 25,Bleulavendel,Soft blue lavender,Blautöne
8783BD,28 30 0 25,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-60-30/8527,1,290 60 30,Plisseelila,Pleated mauve,Blautöne
8280C3,33 34 0 23,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-60-35/8528,1,290 60 35,Echtlavendel,True lavender,Blautöne
A7A5BA,10 11 0 27,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-70-10/8529,1,290 70 10,Cremeviolett,Cream violet,Blautöne
A6A2C2,14 16 0 23,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-70-15/8530,1,290 70 15,Glyzinienhellbleu,Wisteria light soft blue,Blautöne
A4A1C9,18 19 0 21,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-70-20/8531,1,290 70 20,Blütenlila,Blossom mauve,Blautöne
A29ED1,22 24 0 18,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-70-25/8532,1,290 70 25,Sorbeteislila,Sorbet ice mauve,Blautöne
C2C0D4,8 9 0 16,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-80-10/8533,1,290 80 10,Tulipanbleu,Tulip soft blue,Blautöne
C2BFDB,11 12 0 14,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-80-15/8534,1,290 80 15,Blasslila,Pale lilac,Blautöne
D4D2D9,2 3 0 14,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-85-05/8535,1,290 85 05,Kalklila,Limestone mauve,Blautöne
CECDE7,10 11 0 9,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-85-10/8536,1,290 85 10,Orchideenweiß,Orchid white,Blautöne
E0E0E7,3 3 0 9,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-90-05/8537,1,290 90 05,Violettweiß,Violet white,Blautöne
E7E7EF,3 3 0 6,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-290-93-05/8538,1,290 93 05,Fliederweiß,Lilac white,Blautöne
343239,8 12 0 77,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-20-05/8539,0,300 20 05,Nachtschwarz,Night black,Blautöne
312D3C,18 25 0 76,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-20-10/8540,0,300 20 10,Reiherblau,Heron blue,Blautöne
312C42,25 33 0 74,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-20-15/8541,0,300 20 15,Violaschwarz,Viola black,Blautöne
312A47,30 40 0 72,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-20-20/8542,0,300 20 20,Brombeerschwarz,Blackberry black,Blautöne
30284B,36 46 0 70,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-20-25/8543,0,300 20 25,Kardinallila,Cardinal mauve,Blautöne
2E2653,44 54 0 67,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-20-30/8544,0,300 20 30,Zeremonienpurpur,Ceremonial purple,Blautöne
47454D,7 10 0 69,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-30-05/8545,0,300 30 05,Nachtgrau,Night grey,Blautöne
474254,15 21 0 67,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-30-10/8546,0,300 30 10,Trauerviolett,Mourning violet,Blautöne
474058,19 27 0 65,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-30-15/8547,0,300 30 15,Clubgrau,Club grey,Blautöne
473E5E,24 34 0 63,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-30-20/8548,0,300 30 20,Maulbeerlilaschwarz,Mulberry mauve black,Blautöne
483D65,28 39 0 60,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-30-25/8549,0,300 30 25,Abendlila,Evening mauve,Blautöne
473B6B,33 44 0 58,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-30-30/8550,0,300 30 30,Opernblau,Opera blue,Blautöne
463A71,38 48 0 55,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-30-35/8551,0,300 30 35,Tiefviolett,Deep violet,Blautöne
443777,42 53 0 53,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-30-40/8552,0,300 30 40,Salbeiviolett,Sage violet,Blautöne
5E5C64,5 7 0 60,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-40-05/8553,0,300 40 05,Barockgrau,Baroque grey,Blautöne
5D5869,11 16 0 58,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-40-10/8554,0,300 40 10,Gobelinlila,Gobelin mauve,Blautöne
5D566F,16 22 0 56,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-40-15/8555,0,300 40 15,Orchideengrau,Orchid grey,Blautöne
5E5476,20 28 0 53,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-40-20/8556,0,300 40 20,Altlila,Old mauve,Blautöne
5E527D,24 34 0 50,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-40-25/8557,0,300 40 25,Parmalila,Parma mauve,Blautöne
5F5084,28 39 0 48,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-40-30/8558,0,300 40 30,Wollviolett,Wool violet,Blautöne
5E4F88,30 41 0 46,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-40-35/8559,0,300 40 35,Edelpurpur,Fine purple,Blautöne
5B4B8E,35 47 0 44,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-40-40/8560,0,300 40 40,Clematisblau,Clematis blue,Blautöne
5B4A96,39 50 0 41,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-40-45/8561,0,300 40 45,Krönungsblau,Coronation blue,Blautöne
74737B,5 6 0 51,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-50-05/8562,0,300 50 05,Falkengrau,Hawk grey,Blautöne
767082,9 13 0 49,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-50-10/8563,0,300 50 10,Veilchengrau,Violet grey,Blautöne
766E89,13 19 0 46,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-50-15/8564,0,300 50 15,Auerhahnlila,Capercaillie mauve,Blautöne
776C90,17 24 0 43,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-50-20/8565,0,300 50 20,Pariserviolett,Parisian violet,Blautöne
776996,20 30 0 41,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-50-25/8566,0,300 50 25,Tulpenviolett,Tulip violet,Blautöne
77679D,24 34 0 38,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-50-30/8567,0,300 50 30,Spielzeuglila,Toy mauve,Blautöne
7866A4,26 37 0 35,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-50-35/8568,0,300 50 35,Winterzeitlila,Wintertime mauve,Blautöne
7663AB,30 42 0 32,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-50-40/8569,0,300 50 40,Klarlila,Clear mauve,Blautöne
8E8D96,5 5 0 41,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-60-05/8570,1,300 60 05,Rebhuhngrau,Partridge grey,Blautöne
8F899C,8 12 0 38,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-60-10/8571,1,300 60 10,Rosengrau,Rose grey,Blautöne
9087A3,11 17 0 36,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-60-15/8572,1,300 60 15,Antikviola,Antique viola,Blautöne
9084AA,15 22 0 33,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-60-20/8573,1,300 60 20,Ritterspornviolett,Larkspur violet,Blautöne
9081B0,18 26 0 30,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-60-25/8574,1,300 60 25,Seidenflieder,Silk lilac,Blautöne
907FB8,21 30 0 27,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-60-30/8575,1,300 60 30,Heliotroplila,Heliotropic mauve,Blautöne
8F7CBE,24 34 0 25,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-300-60-35/8576,1,300 60 35,Amethystgrau,Amethyst grey,Blautöne
